CustomerID,LastPurchaseDate,FirstPurchaseDate,Frequency,Monetary,TotalProducts,UniqueCategories,PrimaryCategory,PreferredPaymentMethod,Country,Recency,AvgOrderValue,CustomerTenureDays,AvgDaysBetweenOrders
CUST_1750,2025-06-16 16:10:00,2024-01-22 19:23:00,21,7492.9,52,6,Apparel,Credit Card,Germany,15,356.8,526,25.6
CUST_1751,2025-06-25 21:05:00,2024-01-09 21:09:00,40,24263.26,145,6,Apparel,Credit Card,United States,6,606.58,539,13.7
CUST_1752,2024-06-19 13:48:00,2024-01-06 22:38:00,22,18282.69,61,6,Apparel,Credit Card,India,377,831.03,542,7.9
CUST_1753,2025-06-08 11:31:00,2024-01-12 09:07:00,29,19418.79,71,6,Electronics,Credit Card,Germany,23,669.61,536,18.3
CUST_1754,2025-06-10 09:49:00,2024-01-20 21:29:00,26,12458.3,67,6,Home & Kitchen,Credit Card,United States,21,479.17,528,20.3
CUST_1755,2024-06-18 16:50:00,2024-01-19 14:30:00,29,13929.9,68,6,Apparel,Credit Card,United States,378,480.34,529,5.4
CUST_1756,2025-06-12 14:00:00,2024-01-07 17:16:00,31,12848.96,79,6,Apparel,Credit Card,Canada,19,414.48,541,17.4
CUST_1757,2025-06-26 16:54:00,2024-01-14 10:46:00,29,19739.03,78,6,Home & Kitchen,Credit Card,Germany,5,680.66,534,18.9
CUST_1758,2025-06-22 21:10:00,2024-01-23 20:46:00,27,13509.5,69,6,Home & Kitchen,Credit Card,United Kingdom,9,500.35,525,19.8
CUST_1759,2025-06-16 14:03:00,2024-01-14 08:00:00,32,19451.02,83,6,Apparel,Credit Card,India,15,607.84,534,16.7
CUST_1760,2025-06-25 16:34:00,2024-01-19 11:50:00,35,20087.26,91,6,Apparel,Credit Card,Canada,6,573.92,529,15.4
CUST_1761,2025-06-12 15:46:00,2024-01-03 21:59:00,33,11517.34,78,6,Sports & Outdoors,Credit Card,United States,19,349.01,545,16.4
CUST_1762,2025-06-13 08:25:00,2024-01-01 10:52:00,37,19743.86,90,6,Apparel,Credit Card,United States,18,533.62,547,14.7
CUST_1763,2024-06-25 09:03:00,2024-01-26 19:02:00,29,20331.29,71,6,Home & Kitchen,Credit Card,United States,371,701.08,522,5.4
CUST_1764,2025-06-23 19:53:00,2024-01-10 18:54:00,41,21776.78,105,6,Apparel,Credit Card,Germany,8,531.14,538,13.2
CUST_1765,2025-05-31 16:56:00,2024-01-04 22:41:00,35,15112.79,97,6,Home & Kitchen,Credit Card,United States,31,431.79,544,15.1
CUST_1766,2025-06-18 21:47:00,2024-01-19 18:32:00,30,12593.08,81,6,Apparel,Credit Card,United Kingdom,13,419.77,529,17.8
CUST_1767,2025-06-25 15:45:00,2024-01-11 12:54:00,31,8376.09,86,6,Apparel,Credit Card,Canada,6,270.2,537,17.7
CUST_1768,2025-06-05 16:17:00,2024-01-31 18:11:00,38,16492.96,95,6,Apparel,Credit Card,India,26,434.03,517,13.3
CUST_1769,2025-06-24 08:39:00,2024-01-02 11:01:00,32,18851.9,81,6,Apparel,Credit Card,United States,7,589.12,546,17.4
CUST_1770,2025-06-09 15:12:00,2024-01-06 11:41:00,36,22108.72,90,6,Home & Kitchen,Credit Card,Canada,22,614.13,542,14.9
CUST_1771,2025-06-20 17:21:00,2024-01-07 18:24:00,31,11998.71,90,6,Apparel,PayPal,United States,11,387.06,541,17.7
CUST_1772,2025-06-12 12:59:00,2024-02-11 17:58:00,26,14192.4,84,6,Apparel,Credit Card,Canada,19,545.86,506,19.5
CUST_1773,2025-06-29 14:53:00,2024-01-03 11:58:00,33,15433.52,93,6,Apparel,Credit Card,United States,2,467.68,545,17.0
CUST_1774,2025-06-08 21:30:00,2024-01-06 15:08:00,30,22481.99,79,6,Electronics,Credit Card,United States,23,749.4,542,17.9
CUST_1775,2024-06-08 13:22:00,2024-01-12 13:30:00,27,13364.2,72,6,Electronics,Credit Card,Canada,388,494.97,536,5.7
CUST_1776,2025-06-09 16:47:00,2024-01-12 19:48:00,33,15854.32,72,6,Apparel,Credit Card,United States,22,480.43,536,16.1
CUST_1777,2025-06-04 12:48:00,2024-01-11 13:51:00,50,27860.74,132,6,Home & Kitchen,Credit Card,United States,27,557.21,537,10.4
CUST_1778,2025-06-02 20:16:00,2024-02-29 17:54:00,37,19711.19,95,6,Electronics,Credit Card,Germany,29,532.73,488,12.8
CUST_1779,2025-06-24 12:16:00,2024-01-09 17:53:00,31,26234.28,99,5,Beauty & Personal Care,Credit Card,Germany,7,846.27,539,17.7
CUST_1780,2025-06-17 18:40:00,2024-01-02 18:52:00,33,24492.88,120,6,Home & Kitchen,Credit Card,Germany,14,742.21,546,16.6
CUST_1781,2025-03-17 13:55:00,2024-01-02 15:40:00,34,28637.27,91,6,Electronics,Credit Card,Germany,106,842.27,546,13.3
CUST_1782,2025-06-26 12:26:00,2024-02-21 10:56:00,31,20181.76,89,6,Apparel,Credit Card,United Kingdom,5,651.02,496,16.4
CUST_1783,2025-06-02 19:46:00,2024-01-05 12:06:00,33,13769.73,93,6,Home & Kitchen,Credit Card,United States,29,417.26,543,16.1
CUST_1784,2025-06-22 14:06:00,2024-02-26 13:35:00,20,19145.2,65,6,Electronics,Credit Card,United States,9,957.26,491,25.4
CUST_1785,2025-06-30 22:21:00,2024-02-11 17:37:00,34,12690.25,90,6,Apparel,Credit Card,United States,1,373.24,506,15.3
CUST_1786,2025-06-25 14:44:00,2024-01-05 08:34:00,40,21537.26,92,6,Electronics,Credit Card,India,6,538.43,543,13.8
CUST_1787,2024-06-28 14:28:00,2024-01-17 13:13:00,27,21946.12,74,6,Home & Kitchen,Credit Card,United Kingdom,368,812.82,531,6.3
CUST_1788,2025-06-03 15:08:00,2024-01-04 18:37:00,32,15925.22,85,6,Home & Kitchen,Credit Card,United Kingdom,28,497.66,544,16.6
CUST_1789,2025-06-29 22:33:00,2024-01-13 22:32:00,39,23879.54,104,6,Apparel,Credit Card,United Kingdom,2,612.3,535,14.0
CUST_1790,2025-06-15 09:14:00,2024-01-03 19:00:00,32,19163.91,85,6,Electronics,Credit Card,India,16,598.87,545,17.1
CUST_1791,2025-06-18 13:04:00,2024-01-22 11:00:00,26,10494.26,71,6,Home & Kitchen,Credit Card,United States,13,403.63,526,20.5
CUST_1792,2025-06-11 10:59:00,2024-01-05 20:09:00,24,15614.32,64,6,Electronics,Credit Card,United Kingdom,20,650.6,543,22.7
CUST_1793,2025-06-16 11:35:00,2024-01-06 11:05:00,27,9927.5,62,6,Apparel,Credit Card,United Kingdom,15,367.69,542,20.3
CUST_1794,2025-05-25 11:43:00,2024-02-07 13:08:00,33,15976.49,98,6,Apparel,Credit Card,Germany,37,484.14,510,14.8
CUST_1795,2025-06-10 17:18:00,2024-01-06 15:21:00,29,20902.22,124,6,Apparel,Credit Card,United States,21,720.77,542,18.6
CUST_1796,2025-06-24 10:59:00,2024-01-05 14:50:00,37,25328.08,115,6,Apparel,Credit Card,India,7,684.54,543,14.9
CUST_1797,2025-06-07 19:44:00,2024-01-11 16:50:00,40,17675.15,113,6,Apparel,Credit Card,India,24,441.88,537,13.2
CUST_1798,2025-05-28 08:08:00,2024-02-18 15:53:00,37,41217.6,124,6,Apparel,Credit Card,United Kingdom,34,1113.99,499,12.9
CUST_1799,2025-06-04 17:53:00,2024-01-07 15:53:00,25,15594.03,64,6,Home & Kitchen,Credit Card,Germany,27,623.76,541,21.4
CUST_1800,2025-06-27 11:34:00,2024-01-24 18:15:00,33,18478.41,73,6,Apparel,Credit Card,India,4,559.95,524,16.2
CUST_1801,2025-06-21 09:36:00,2024-01-25 18:47:00,30,28400.96,73,6,Electronics,Credit Card,Germany,10,946.7,523,17.7
CUST_1802,2025-06-23 22:20:00,2024-01-26 20:43:00,39,21957.42,108,6,Home & Kitchen,Credit Card,United States,8,563.01,522,13.5
CUST_1803,2025-05-23 17:58:00,2024-01-09 14:15:00,33,17250.44,83,6,Home & Kitchen,Credit Card,United Kingdom,39,522.74,539,15.6
CUST_1804,2025-06-21 12:22:00,2024-01-24 15:13:00,25,19055.08,60,6,Electronics,PayPal,Germany,10,762.2,524,21.4
CUST_1805,2024-06-26 15:28:00,2024-01-08 08:53:00,29,12629.93,78,6,Home & Kitchen,Credit Card,United Kingdom,370,435.51,540,6.1
CUST_1806,2025-06-18 21:07:00,2024-01-05 08:52:00,34,16533.72,86,6,Electronics,Credit Card,Germany,13,486.29,543,16.1
CUST_1807,2025-06-10 10:38:00,2024-02-24 17:26:00,27,18328.8,94,6,Apparel,Credit Card,India,21,678.84,493,18.2
CUST_1808,2025-05-27 17:31:00,2024-01-19 20:05:00,41,27415.48,111,6,Electronics,Credit Card,India,35,668.67,529,12.4
CUST_1809,2025-06-25 15:40:00,2024-01-16 11:01:00,38,18392.7,106,6,Apparel,Credit Card,United Kingdom,6,484.02,532,14.2
CUST_1810,2025-06-23 22:50:00,2024-01-10 16:54:00,30,22206.02,66,6,Electronics,Credit Card,United States,8,740.2,538,18.3
CUST_1811,2025-06-30 22:23:00,2024-01-20 16:48:00,30,15825.3,93,6,Beauty & Personal Care,Credit Card,Australia,1,527.51,528,18.2
CUST_1812,2024-06-27 22:11:00,2024-01-11 17:12:00,44,21219.35,115,6,Apparel,Credit Card,Canada,369,482.26,537,3.9
CUST_1813,2025-06-14 13:35:00,2024-01-07 20:43:00,34,20730.58,87,6,Apparel,Credit Card,United States,17,609.72,541,15.9
CUST_1814,2025-06-14 18:54:00,2024-01-02 08:03:00,37,17224.33,108,6,Apparel,Credit Card,India,17,465.52,546,14.7
CUST_1815,2024-06-26 09:44:00,2024-01-05 22:20:00,31,20554.5,80,6,Home & Kitchen,Credit Card,India,370,663.05,543,5.8
CUST_1816,2025-06-30 19:27:00,2024-02-18 18:31:00,36,23244.29,92,6,Electronics,Credit Card,United Kingdom,1,645.67,499,14.2
CUST_1817,2025-06-27 13:06:00,2024-01-24 18:25:00,32,24164.73,95,6,Apparel,Credit Card,United Kingdom,4,755.15,524,16.8
CUST_1818,2025-06-27 18:22:00,2024-01-16 17:11:00,30,8229.94,72,6,Apparel,Credit Card,United States,4,274.33,532,18.2
CUST_1819,2025-06-25 14:26:00,2024-01-04 17:33:00,30,12623.71,64,6,Electronics,Credit Card,United States,6,420.79,544,18.6
CUST_1820,2025-06-09 09:20:00,2024-01-05 20:58:00,32,15791.58,77,6,Apparel,Credit Card,United States,22,493.49,543,16.8
CUST_1821,2024-06-26 18:27:00,2024-01-06 18:23:00,38,17273.08,109,6,Apparel,Credit Card,Canada,370,454.55,542,4.6
CUST_1822,2025-06-19 11:53:00,2024-01-03 12:22:00,30,16071.65,83,6,Apparel,Credit Card,United States,12,535.72,545,18.4
CUST_1823,2025-06-26 10:46:00,2024-02-10 19:14:00,33,14411.61,84,6,Apparel,Credit Card,United States,5,436.72,507,15.7
CUST_1824,2025-06-16 11:59:00,2024-01-19 10:25:00,29,17687.7,74,6,Apparel,Credit Card,United States,15,609.92,529,18.4
CUST_1825,2025-06-25 15:33:00,2024-01-01 12:46:00,36,23331.45,102,6,Apparel,Credit Card,United Kingdom,6,648.1,547,15.5
CUST_1826,2024-06-29 16:12:00,2024-01-06 11:26:00,34,15128.22,87,6,Apparel,Credit Card,India,367,444.95,542,5.3
CUST_1827,2025-06-29 10:12:00,2024-01-20 11:14:00,25,9524.25,65,6,Apparel,Credit Card,United States,2,380.97,528,21.9
CUST_1828,2025-06-11 16:21:00,2024-01-06 22:19:00,46,56332.89,158,6,Electronics,Credit Card,United States,20,1224.63,542,11.6
CUST_1829,2025-06-20 19:17:00,2024-01-04 14:22:00,28,10191.94,90,6,Apparel,Credit Card,Germany,11,364.0,544,19.7
CUST_1830,2025-06-20 20:03:00,2024-01-03 20:07:00,32,49988.11,152,5,Apparel,Credit Card,United Kingdom,11,1562.13,545,17.2
CUST_1831,2025-06-20 08:41:00,2024-01-02 17:07:00,41,22550.89,108,6,Beauty & Personal Care,Credit Card,United States,11,550.02,546,13.4
CUST_1832,2025-06-22 20:01:00,2024-01-26 21:42:00,36,15893.06,124,6,Apparel,PayPal,United Kingdom,9,441.47,522,14.7
CUST_1833,2025-06-06 08:45:00,2024-01-03 10:55:00,30,19005.05,70,6,Apparel,Credit Card,United States,25,633.5,545,17.9
CUST_1834,2025-06-21 22:00:00,2024-02-03 08:17:00,26,14826.48,61,6,Electronics,Credit Card,United States,10,570.25,514,20.2
CUST_1835,2025-06-19 12:05:00,2024-01-05 09:43:00,33,27299.4,83,6,Electronics,Credit Card,United Kingdom,12,827.25,543,16.6
CUST_1836,2025-06-10 09:07:00,2024-01-16 16:35:00,36,17477.5,96,6,Apparel,PayPal,United Kingdom,21,485.49,532,14.6
CUST_1837,2025-05-27 10:48:00,2024-01-23 10:23:00,36,18936.81,98,6,Apparel,Credit Card,India,35,526.02,525,14.0
CUST_1838,2025-06-24 09:52:00,2024-01-24 12:07:00,38,22678.51,102,6,Apparel,Credit Card,United States,7,596.8,524,14.0
CUST_1839,2025-05-28 14:06:00,2024-01-10 19:30:00,34,11688.99,80,6,Apparel,Credit Card,United Kingdom,34,343.79,538,15.3
CUST_1840,2025-06-14 16:01:00,2024-01-25 11:34:00,29,19990.03,70,6,Apparel,Credit Card,Germany,17,689.31,523,18.1
CUST_1841,2025-06-28 12:52:00,2024-01-07 09:21:00,35,26098.08,94,6,Electronics,Credit Card,United States,3,745.66,541,15.8
CUST_1842,2025-06-29 11:06:00,2024-01-13 10:22:00,24,18085.92,98,6,Apparel,Credit Card,Germany,2,753.58,535,23.2
CUST_1843,2025-06-21 10:12:00,2024-01-07 21:56:00,33,32524.79,111,6,Electronics,Credit Card,United States,10,985.6,541,16.6
CUST_1844,2025-06-19 13:51:00,2024-02-04 19:04:00,29,11138.61,74,6,Beauty & Personal Care,Credit Card,Australia,12,384.09,513,17.9
CUST_1845,2024-06-27 21:14:00,2024-01-03 22:24:00,33,12793.34,75,6,Electronics,UPI,United States,369,387.68,545,5.5
CUST_1846,2025-05-27 19:26:00,2024-02-02 19:09:00,40,28333.1,104,6,Electronics,Credit Card,United Kingdom,35,708.33,515,12.3
CUST_1847,2025-06-14 13:04:00,2024-04-09 18:49:00,20,10942.03,49,6,Books,PayPal,United States,17,547.1,448,22.7
CUST_1848,2025-06-18 13:20:00,2024-01-09 22:38:00,26,15805.46,77,5,Apparel,Credit Card,Australia,13,607.9,539,21.0
CUST_1849,2025-05-20 19:15:00,2024-01-04 17:24:00,33,13898.43,112,6,Beauty & Personal Care,Credit Card,United Kingdom,42,421.16,544,15.7
CUST_1850,2025-05-18 16:18:00,2024-01-20 17:18:00,28,38939.38,102,5,Electronics,Credit Card,United Kingdom,44,1390.69,528,17.9
CUST_1851,2025-06-17 13:50:00,2024-01-24 20:18:00,31,19927.8,83,6,Apparel,Credit Card,United States,14,642.83,524,17.0
CUST_1852,2024-06-29 08:09:00,2024-01-02 13:55:00,33,20952.44,104,6,Apparel,Credit Card,Germany,367,634.92,546,5.6
CUST_1853,2025-06-13 17:01:00,2024-01-20 19:29:00,18,11673.23,39,6,Electronics,Credit Card,United States,18,648.51,528,30.0
CUST_1854,2024-06-28 16:10:00,2024-01-01 19:51:00,29,7251.5,77,6,Beauty & Personal Care,Credit Card,India,368,250.05,547,6.4
CUST_1855,2025-06-22 21:54:00,2024-01-07 09:11:00,30,10002.33,90,6,Beauty & Personal Care,Credit Card,United States,9,333.41,541,18.3
CUST_1856,2025-06-21 15:41:00,2024-01-04 08:18:00,25,12014.22,74,6,Beauty & Personal Care,PayPal,United States,10,480.57,544,22.2
CUST_1857,2024-06-26 18:35:00,2024-01-13 15:10:00,34,25850.15,93,6,Electronics,Credit Card,United States,370,760.3,535,5.0
CUST_1858,2025-06-29 09:43:00,2024-01-19 18:06:00,27,20729.88,108,6,Apparel,Credit Card,United Kingdom,2,767.77,529,20.3
CUST_1859,2025-06-30 18:15:00,2024-01-16 20:45:00,40,15871.23,98,6,Apparel,Credit Card,United Kingdom,1,396.78,532,13.6
CUST_1860,2025-06-12 18:53:00,2024-01-20 11:17:00,24,10619.07,76,6,Beauty & Personal Care,Credit Card,United States,19,442.46,528,22.1
CUST_1861,2025-05-17 15:50:00,2024-01-16 13:01:00,21,15933.82,66,6,Apparel,Credit Card,Canada,45,758.75,532,24.4
CUST_1862,2025-06-22 08:50:00,2024-01-09 21:20:00,22,5615.42,64,5,Apparel,Credit Card,United Kingdom,9,255.25,539,25.2
CUST_1863,2025-06-22 09:47:00,2024-03-14 12:26:00,31,19266.17,87,6,Apparel,Credit Card,United Kingdom,9,621.49,474,15.5
CUST_1864,2025-06-30 15:03:00,2024-01-12 08:03:00,30,20017.17,81,6,Apparel,Credit Card,United Kingdom,1,667.24,536,18.4
CUST_1865,2025-05-31 09:38:00,2024-01-02 08:43:00,33,19968.27,91,6,Apparel,Credit Card,United Kingdom,31,605.1,546,16.1
CUST_1866,2025-06-21 10:32:00,2024-01-07 20:38:00,44,40183.72,133,6,Electronics,Credit Card,United Kingdom,10,913.27,541,12.3
CUST_1867,2025-05-28 19:26:00,2024-01-01 11:19:00,36,24550.76,105,6,Apparel,Credit Card,United States,34,681.97,547,14.7
CUST_1868,2025-06-13 19:53:00,2024-01-26 16:45:00,33,25662.88,96,6,Home & Kitchen,Credit Card,United States,18,777.66,522,15.8
CUST_1869,2025-06-22 11:21:00,2024-01-11 22:23:00,30,12054.05,88,6,Apparel,Credit Card,India,9,401.8,537,18.2
CUST_1870,2025-05-14 21:25:00,2024-01-12 14:04:00,39,18774.38,106,6,Apparel,Credit Card,India,48,481.39,536,12.8
CUST_1871,2025-06-29 22:54:00,2024-01-05 15:48:00,32,15245.18,88,6,Apparel,Credit Card,United States,2,476.41,543,17.5
CUST_1872,2025-04-28 13:19:00,2024-01-18 20:36:00,35,27901.04,87,5,Electronics,Credit Card,United States,64,797.17,530,13.7
CUST_1873,2025-05-06 18:57:00,2024-02-05 22:12:00,29,11857.49,77,6,Home & Kitchen,Credit Card,Germany,56,408.88,512,16.3
CUST_1874,2025-06-14 12:33:00,2024-01-06 09:03:00,48,20869.38,123,6,Apparel,Credit Card,United Kingdom,17,434.78,542,11.2
CUST_1875,2025-05-19 09:16:00,2024-02-08 16:30:00,30,11770.24,81,6,Beauty & Personal Care,Credit Card,United States,43,392.34,509,16.1
CUST_1876,2025-06-28 11:43:00,2024-01-10 08:46:00,33,18806.64,80,6,Electronics,Credit Card,United States,3,569.9,538,16.7
CUST_1877,2025-06-10 18:26:00,2024-01-09 22:43:00,39,16333.11,99,6,Apparel,Credit Card,Germany,21,418.8,539,13.6
CUST_1878,2025-06-18 16:23:00,2024-01-19 10:08:00,43,19242.13,122,6,Apparel,Credit Card,Germany,13,447.49,529,12.3
CUST_1879,2025-06-13 15:49:00,2024-01-01 08:52:00,30,10951.51,81,6,Apparel,Credit Card,United States,18,365.05,547,18.2
CUST_1880,2025-06-23 14:06:00,2024-01-09 14:30:00,47,19591.26,127,6,Beauty & Personal Care,Credit Card,United States,8,416.84,539,11.5
CUST_1881,2025-05-25 22:57:00,2024-01-25 12:56:00,33,13428.06,72,6,Apparel,Credit Card,United States,36,406.91,523,15.2
CUST_1882,2024-06-26 17:37:00,2024-01-01 20:11:00,25,13208.55,64,6,Apparel,Credit Card,Germany,370,528.34,547,7.4
CUST_1883,2024-06-13 21:34:00,2024-01-01 16:36:00,34,16246.43,80,6,Apparel,Credit Card,United States,383,477.84,547,5.0
CUST_1884,2025-06-20 18:58:00,2024-01-02 19:06:00,35,15210.83,88,6,Home & Kitchen,Credit Card,United States,11,434.6,546,15.7
CUST_1885,2025-06-04 09:16:00,2024-01-18 18:13:00,26,14254.4,79,5,Apparel,Credit Card,Canada,27,548.25,530,20.1
CUST_1886,2025-06-30 08:02:00,2024-01-05 16:55:00,29,13186.5,75,6,Apparel,PayPal,United States,1,454.71,543,19.4
CUST_1887,2025-06-09 13:26:00,2024-01-13 08:13:00,28,17189.54,80,6,Apparel,Credit Card,Germany,22,613.91,535,19.0
CUST_1888,2025-06-09 13:14:00,2024-01-14 21:55:00,39,22519.09,98,6,Electronics,Credit Card,United States,22,577.41,534,13.5
CUST_1889,2025-06-25 20:50:00,2024-01-04 22:38:00,26,16909.9,66,6,Apparel,Credit Card,United States,6,650.38,544,21.5
CUST_1890,2025-06-15 16:56:00,2024-01-26 18:55:00,40,14880.06,99,6,Apparel,PayPal,United States,16,372.0,522,13.0
CUST_1891,2025-06-24 10:34:00,2024-01-14 14:12:00,43,20448.92,111,6,Electronics,Credit Card,Germany,7,475.56,534,12.5
CUST_1892,2025-06-24 08:44:00,2024-01-26 17:24:00,30,15185.95,71,6,Home & Kitchen,Credit Card,India,7,506.2,522,17.8
CUST_1893,2025-06-23 09:04:00,2024-01-30 09:08:00,39,21832.39,109,6,Apparel,Credit Card,Canada,8,559.8,518,13.4
CUST_1894,2025-06-08 14:59:00,2024-02-15 15:51:00,33,14157.49,88,6,Home & Kitchen,Credit Card,United States,23,429.01,502,15.0
CUST_1895,2024-06-22 21:48:00,2024-01-17 09:16:00,36,22660.66,93,6,Apparel,Credit Card,Germany,374,629.46,531,4.5
CUST_1896,2025-06-18 12:43:00,2024-01-27 11:03:00,28,15515.95,71,6,Apparel,Debit Card,United States,13,554.14,521,18.8
CUST_1897,2025-06-18 21:10:00,2024-01-14 18:52:00,32,12185.53,64,6,Apparel,PayPal,United States,13,380.8,534,16.8
CUST_1898,2025-06-19 18:43:00,2024-01-21 10:01:00,30,29942.26,103,6,Apparel,Credit Card,India,12,998.08,527,17.8
CUST_1899,2025-06-23 08:17:00,2024-01-16 22:19:00,32,12764.75,80,6,Apparel,Credit Card,United States,8,398.9,532,16.9
CUST_1900,2025-06-20 16:39:00,2024-01-09 21:37:00,37,28068.13,88,6,Electronics,Credit Card,United States,11,758.6,539,14.7
CUST_1901,2025-06-19 18:24:00,2024-01-02 20:09:00,32,28608.44,106,6,Electronics,Credit Card,United States,12,894.01,546,17.2
CUST_1902,2025-06-28 12:40:00,2024-01-03 22:44:00,39,36539.07,118,6,Home & Kitchen,Credit Card,United States,3,936.9,545,14.3
CUST_1903,2025-06-20 14:01:00,2024-01-21 16:43:00,31,16543.83,77,6,Apparel,Credit Card,United States,11,533.67,527,17.2
CUST_1904,2025-06-27 19:17:00,2024-02-10 17:57:00,32,19747.5,76,6,Apparel,Credit Card,United Kingdom,4,617.11,507,16.2
CUST_1905,2025-06-22 18:44:00,2024-02-29 10:40:00,28,11556.09,77,6,Apparel,Credit Card,United Kingdom,9,412.72,488,17.7
CUST_1906,2025-06-18 18:39:00,2024-02-11 14:22:00,39,13677.39,113,6,Beauty & Personal Care,Credit Card,India,13,350.7,506,13.0
CUST_1907,2025-06-08 17:05:00,2024-01-27 16:42:00,28,14073.66,65,5,Apparel,Credit Card,Canada,23,502.63,521,18.4
CUST_1908,2025-06-10 20:52:00,2024-01-23 10:46:00,34,17817.48,94,6,Electronics,Credit Card,United States,21,524.04,525,15.3
CUST_1909,2024-06-27 15:13:00,2024-01-18 17:29:00,30,12521.19,79,6,Beauty & Personal Care,Credit Card,United States,369,417.37,530,5.6
CUST_1910,2025-06-18 13:14:00,2024-01-04 08:50:00,34,18278.89,87,6,Apparel,Credit Card,United States,13,537.61,544,16.1
CUST_1911,2025-06-24 22:49:00,2024-03-05 11:29:00,39,18838.39,96,6,Apparel,Credit Card,United Kingdom,7,483.04,483,12.5
CUST_1912,2025-06-25 14:02:00,2024-01-04 15:04:00,36,23859.71,95,6,Apparel,Credit Card,United States,6,662.77,544,15.4
CUST_1913,2025-06-04 15:16:00,2024-02-04 12:18:00,30,13738.11,82,6,Apparel,Credit Card,Germany,27,457.94,513,16.8
CUST_1914,2025-06-30 12:07:00,2024-01-20 22:31:00,30,20377.15,124,6,Home & Kitchen,Credit Card,United Kingdom,1,679.24,528,18.2
CUST_1915,2025-06-21 09:40:00,2024-01-13 16:08:00,32,16882.86,74,6,Home & Kitchen,Credit Card,United Kingdom,10,527.59,535,16.9
CUST_1916,2024-06-20 14:18:00,2024-01-03 10:19:00,36,17631.48,110,6,Apparel,Credit Card,United Kingdom,376,489.76,545,4.8
CUST_1917,2025-06-05 21:08:00,2024-01-13 20:51:00,43,24920.49,108,6,Electronics,Credit Card,United States,26,579.55,535,12.1
CUST_1918,2025-06-14 14:16:00,2024-01-08 12:35:00,25,18875.57,88,6,Beauty & Personal Care,Credit Card,India,17,755.02,540,21.8
CUST_1919,2025-06-14 11:05:00,2024-01-02 22:18:00,29,31224.38,105,6,Electronics,Credit Card,Canada,17,1076.7,546,18.9
CUST_1920,2025-06-24 13:32:00,2024-02-06 12:14:00,42,17946.54,115,6,Apparel,Credit Card,United States,7,427.3,511,12.3
CUST_1921,2025-06-13 10:46:00,2024-04-02 21:41:00,29,13496.59,77,6,Home & Kitchen,Credit Card,India,18,465.4,455,15.6
CUST_1922,2025-05-27 19:13:00,2024-01-15 17:19:00,41,41725.16,139,6,Electronics,Credit Card,United Kingdom,35,1017.69,533,12.4
CUST_1923,2025-06-29 20:47:00,2024-01-09 20:56:00,31,17161.17,100,6,Beauty & Personal Care,Credit Card,India,2,553.59,539,17.9
CUST_1924,2025-06-20 21:20:00,2024-01-25 19:56:00,30,15466.89,68,6,Apparel,Credit Card,Canada,11,515.56,523,17.7
CUST_1925,2025-06-23 19:00:00,2024-02-12 22:09:00,29,17667.87,84,6,Home & Kitchen,Credit Card,United Kingdom,8,609.24,505,17.8
CUST_1926,2024-06-26 17:33:00,2024-01-11 08:52:00,29,21274.89,74,5,Electronics,Credit Card,United States,370,733.62,537,6.0
CUST_1927,2025-06-11 14:14:00,2024-03-03 09:40:00,27,12304.58,83,6,Apparel,Credit Card,United States,20,455.73,485,17.9
CUST_1928,2024-06-21 19:03:00,2024-01-02 14:14:00,27,22090.13,75,6,Home & Kitchen,Credit Card,United Kingdom,375,818.15,546,6.6
CUST_1929,2025-06-16 09:00:00,2024-01-22 11:16:00,35,18226.79,100,6,Apparel,Credit Card,Germany,15,520.77,526,15.0
CUST_1930,2024-06-26 13:17:00,2024-01-26 15:59:00,30,15875.94,81,6,Apparel,Credit Card,United States,370,529.2,522,5.2
CUST_1931,2025-06-25 18:57:00,2024-01-13 21:36:00,29,15572.04,70,6,Home & Kitchen,PayPal,United States,6,536.97,535,18.9
CUST_1932,2025-06-26 15:13:00,2024-01-24 20:19:00,31,17068.03,80,6,Home & Kitchen,Credit Card,Canada,5,550.58,524,17.3
CUST_1933,2024-06-29 13:49:00,2024-01-07 16:25:00,31,22616.71,83,6,Apparel,Credit Card,Australia,367,729.57,541,5.8
CUST_1934,2025-06-16 17:33:00,2024-01-03 10:29:00,38,21623.92,89,6,Electronics,Credit Card,United Kingdom,15,569.05,545,14.3
CUST_1935,2024-06-28 12:42:00,2024-01-05 13:12:00,32,10835.26,81,6,Apparel,Credit Card,United States,368,338.6,543,5.6
CUST_1936,2025-06-28 20:36:00,2024-01-08 10:48:00,39,17801.16,91,6,Apparel,Credit Card,United States,3,456.44,540,14.1
CUST_1937,2025-06-25 18:43:00,2024-01-05 22:04:00,27,11677.27,76,6,Home & Kitchen,Credit Card,United States,6,432.49,543,20.7
CUST_1938,2025-06-13 13:01:00,2024-01-25 08:28:00,27,8665.59,79,6,Beauty & Personal Care,Credit Card,India,18,320.95,523,19.4
CUST_1939,2025-05-21 14:47:00,2024-01-30 22:00:00,31,12759.15,82,6,Beauty & Personal Care,Credit Card,United States,41,411.59,518,15.9
CUST_1940,2025-06-20 12:13:00,2024-01-02 19:59:00,34,24691.01,89,6,Apparel,Credit Card,United Kingdom,11,726.21,546,16.2
CUST_1941,2025-06-30 08:07:00,2024-01-21 14:00:00,22,13575.68,52,6,Electronics,Credit Card,United States,1,617.08,527,25.0
