TransactionID,CustomerID,ProductID,ProductCategory,Quantity,UnitPrice,TransactionDate,Country,PaymentMethod,Revenue
TXN_045866,CUST_2021,P_SPRT_001,Sports & Outdoors,1,57.0,2024-10-11 11:17:00,Germany,Credit Card,57.0
TXN_031300,CUST_1970,P_APP_006,Apparel,3,26.25,2024-10-11 11:29:00,United Kingdom,PayPal,78.75
TXN_006766,CUST_1127,P_BEAU_014,Beauty & Personal Care,5,28.29,2024-10-11 11:29:00,Canada,PayPal,141.45
TXN_027453,CUST_1177,P_ELEC_004,Electronics,2,1600.58,2024-10-11 11:38:00,Germany,PayPal,3201.16
TXN_011136,CUST_1065,P_APP_007,Apparel,3,79.58,2024-10-11 12:08:00,United States,Credit Card,238.74
TXN_042351,CUST_1831,P_ELEC_008,Electronics,1,1318.21,2024-10-11 12:18:00,United States,Credit Card,1318.21
TXN_009691,CUST_1016,P_HOME_010,Home & Kitchen,4,320.95,2024-10-11 12:29:00,United States,Credit Card,1283.8
TXN_048174,CUST_1538,P_ELEC_020,Electronics,3,642.45,2024-10-11 12:32:00,United States,PayPal,1927.35
TXN_020225,CUST_1334,P_ELEC_019,Electronics,3,230.83,2024-10-11 12:57:00,United States,Credit Card,692.49
TXN_035622,CUST_1981,P_BEAU_013,Beauty & Personal Care,1,99.35,2024-10-11 13:01:00,United States,PayPal,99.35
TXN_021276,CUST_2227,P_ELEC_018,Electronics,5,1557.66,2024-10-11 13:31:00,United States,Credit Card,7788.3
TXN_006485,CUST_1268,P_APP_019,Apparel,3,23.22,2024-10-11 13:37:00,Germany,Debit Card,69.66
TXN_020110,CUST_2422,P_BEAU_007,Beauty & Personal Care,3,48.21,2024-10-11 13:40:00,United Kingdom,Debit Card,144.63
TXN_034444,CUST_2247,P_HOME_002,Home & Kitchen,4,64.99,2024-10-11 13:44:00,United States,PayPal,259.96
TXN_036166,CUST_2103,P_APP_004,Apparel,1,70.73,2024-10-11 13:46:00,India,Credit Card,70.73
TXN_022164,CUST_1081,P_BOOK_002,Books,4,40.01,2024-10-11 13:55:00,India,Debit Card,160.04
TXN_002539,CUST_1757,P_HOME_015,Home & Kitchen,3,267.06,2024-10-11 14:17:00,Germany,PayPal,801.18
TXN_020751,CUST_2217,P_BOOK_019,Books,3,27.58,2024-10-11 14:30:00,United States,Credit Card,82.74
TXN_022830,CUST_1430,P_ELEC_018,Electronics,2,1532.85,2024-10-11 14:34:00,United States,Net Banking,3065.7
TXN_007251,CUST_1600,P_APP_027,Apparel,5,53.19,2024-10-11 14:37:00,United States,Credit Card,265.95
TXN_043173,CUST_1256,P_APP_037,Apparel,4,53.84,2024-10-11 14:42:00,United Kingdom,PayPal,215.36
TXN_037546,CUST_2238,P_BEAU_008,Beauty & Personal Care,1,22.19,2024-10-11 14:50:00,United Kingdom,Credit Card,22.19
TXN_020569,CUST_1676,P_APP_022,Apparel,2,52.46,2024-10-11 14:56:00,Australia,PayPal,104.92
TXN_016130,CUST_1209,P_ELEC_018,Electronics,2,735.37,2024-10-11 14:59:00,United States,Credit Card,1470.74
TXN_010870,CUST_1325,P_BOOK_016,Books,1,17.78,2024-10-11 15:03:00,Australia,PayPal,17.78
TXN_037999,CUST_2035,P_ELEC_018,Electronics,3,340.89,2024-10-11 15:11:00,United States,Net Banking,1022.67
TXN_033327,CUST_1798,P_APP_004,Apparel,2,129.18,2024-10-11 15:12:00,United Kingdom,Credit Card,258.36
TXN_022475,CUST_1539,P_HOME_017,Home & Kitchen,2,132.19,2024-10-11 15:15:00,United Kingdom,Net Banking,264.38
TXN_026371,CUST_2498,P_BEAU_001,Beauty & Personal Care,1,64.83,2024-10-11 15:16:00,United Kingdom,Debit Card,64.83
TXN_041712,CUST_2395,P_BEAU_014,Beauty & Personal Care,2,58.96,2024-10-11 15:36:00,United States,Credit Card,117.92
TXN_026870,CUST_1183,P_APP_020,Apparel,5,58.49,2024-10-11 15:38:00,India,Credit Card,292.45
TXN_022445,CUST_1529,P_BEAU_003,Beauty & Personal Care,3,89.61,2024-10-11 16:25:00,United States,Debit Card,268.83
TXN_043101,CUST_1809,P_SPRT_008,Sports & Outdoors,3,249.35,2024-10-11 16:53:00,United Kingdom,Credit Card,748.05
TXN_005144,CUST_1075,P_SPRT_006,Sports & Outdoors,2,278.53,2024-10-11 17:01:00,Germany,Credit Card,557.06
TXN_024566,CUST_1978,P_SPRT_013,Sports & Outdoors,1,280.75,2024-10-11 17:11:00,United States,PayPal,280.75
TXN_039897,CUST_2497,P_HOME_006,Home & Kitchen,1,97.7,2024-10-11 17:18:00,Germany,Credit Card,97.7
TXN_001151,CUST_1299,P_BEAU_012,Beauty & Personal Care,4,28.15,2024-10-11 17:22:00,Germany,Credit Card,112.6
TXN_000937,CUST_2121,P_ELEC_018,Electronics,1,1239.18,2024-10-11 17:40:00,India,Credit Card,1239.18
TXN_003463,CUST_2205,P_HOME_017,Home & Kitchen,2,56.68,2024-10-11 17:44:00,United Kingdom,Credit Card,113.36
TXN_027406,CUST_1112,P_BOOK_013,Books,2,8.89,2024-10-11 17:45:00,United States,UPI,17.78
TXN_037426,CUST_1005,P_APP_035,Apparel,3,36.42,2024-10-11 17:46:00,United States,Credit Card,109.26
TXN_034814,CUST_1878,P_APP_019,Apparel,3,19.31,2024-10-11 17:49:00,Germany,Credit Card,57.93
TXN_001341,CUST_1908,P_APP_011,Apparel,5,110.47,2024-10-11 18:05:00,United States,PayPal,552.35
TXN_019107,CUST_2444,P_BOOK_021,Books,4,13.63,2024-10-11 18:18:00,United Kingdom,Credit Card,54.52
TXN_005963,CUST_1174,P_HOME_015,Home & Kitchen,4,70.97,2024-10-11 18:37:00,United States,Credit Card,283.88
TXN_034258,CUST_1011,P_BOOK_009,Books,1,16.43,2024-10-11 18:56:00,United States,Debit Card,16.43
TXN_004729,CUST_1096,P_APP_027,Apparel,3,65.3,2024-10-11 19:02:00,United Kingdom,PayPal,195.9
TXN_002036,CUST_1341,P_APP_028,Apparel,4,90.67,2024-10-11 19:09:00,United Kingdom,Credit Card,362.68
TXN_040585,CUST_1195,P_ELEC_022,Electronics,1,1405.87,2024-10-11 19:19:00,United States,Credit Card,1405.87
TXN_041590,CUST_1039,P_APP_028,Apparel,5,77.59,2024-10-11 19:31:00,Germany,Credit Card,387.95
TXN_006240,CUST_1105,P_BOOK_003,Books,6,52.67,2024-10-11 19:37:00,India,Credit Card,316.02
TXN_008766,CUST_2370,P_APP_029,Apparel,3,34.01,2024-10-11 19:38:00,United States,PayPal,102.03
TXN_001781,CUST_2149,P_APP_005,Apparel,4,92.48,2024-10-11 19:38:00,India,Credit Card,369.92
TXN_006239,CUST_1204,P_BEAU_008,Beauty & Personal Care,1,88.47,2024-10-11 20:15:00,India,PayPal,88.47
TXN_044626,CUST_1067,P_ELEC_005,Electronics,1,74.53,2024-10-11 20:22:00,United States,Credit Card,74.53
TXN_021008,CUST_1039,P_APP_032,Apparel,1,94.54,2024-10-11 20:28:00,Germany,PayPal,94.54
TXN_029034,CUST_1378,P_HOME_015,Home & Kitchen,3,47.71,2024-10-11 20:32:00,United States,Credit Card,143.13
TXN_042153,CUST_1209,P_HOME_001,Home & Kitchen,3,143.69,2024-10-11 20:32:00,United States,UPI,431.07
TXN_006990,CUST_1338,P_ELEC_011,Electronics,3,852.74,2024-10-11 20:40:00,Germany,PayPal,2558.22
TXN_015270,CUST_2351,P_HOME_018,Home & Kitchen,2,254.74,2024-10-11 21:07:00,India,Credit Card,509.48
TXN_014551,CUST_1113,P_HOME_006,Home & Kitchen,4,42.92,2024-10-11 21:15:00,India,PayPal,171.68
TXN_010675,CUST_1789,P_BEAU_013,Beauty & Personal Care,2,15.93,2024-10-11 21:34:00,United Kingdom,PayPal,31.86
TXN_004075,CUST_2177,P_SPRT_003,Sports & Outdoors,3,95.86,2024-10-11 21:38:00,Canada,UPI,287.58
TXN_013860,CUST_1602,P_BOOK_021,Books,1,10.89,2024-10-11 21:50:00,United States,Debit Card,10.89
TXN_021930,CUST_1094,P_BEAU_005,Beauty & Personal Care,6,24.62,2024-10-11 21:55:00,United Kingdom,UPI,147.72
TXN_031170,CUST_1947,P_ELEC_008,Electronics,3,1107.73,2024-10-11 22:02:00,United States,PayPal,3323.19
TXN_037201,CUST_1108,P_APP_021,Apparel,3,96.7,2024-10-11 22:02:00,Canada,Credit Card,290.1
TXN_001647,CUST_1304,P_BOOK_009,Books,1,53.42,2024-10-11 22:08:00,Germany,Credit Card,53.42
TXN_006755,CUST_1880,P_APP_003,Apparel,2,78.96,2024-10-11 22:13:00,United States,Credit Card,157.92
TXN_039125,CUST_2463,P_SPRT_003,Sports & Outdoors,1,169.23,2024-10-11 22:15:00,United States,PayPal,169.23
TXN_007848,CUST_2409,P_HOME_007,Home & Kitchen,2,232.73,2024-10-11 22:19:00,United Kingdom,Credit Card,465.46
TXN_017306,CUST_2247,P_HOME_023,Home & Kitchen,1,212.21,2024-10-11 22:33:00,United States,Credit Card,212.21
TXN_043299,CUST_1319,P_APP_024,Apparel,4,148.69,2024-10-11 22:45:00,United States,PayPal,594.76
TXN_004650,CUST_1278,P_ELEC_002,Electronics,3,865.48,2024-10-11 22:46:00,Germany,Credit Card,2596.44
TXN_027782,CUST_1849,P_APP_024,Apparel,3,61.77,2024-10-11 22:52:00,United Kingdom,Credit Card,185.31
TXN_013835,CUST_1420,P_APP_034,Apparel,4,67.99,2024-10-11 22:53:00,Canada,Credit Card,271.96
TXN_047704,CUST_2461,P_HOME_020,Home & Kitchen,1,304.76,2024-10-12 08:03:00,United States,PayPal,304.76
TXN_010954,CUST_1204,P_BOOK_021,Books,1,37.03,2024-10-12 08:29:00,India,Credit Card,37.03
TXN_047169,CUST_1901,P_BOOK_020,Books,3,48.28,2024-10-12 08:31:00,United States,Credit Card,144.84
TXN_043111,CUST_2388,P_ELEC_007,Electronics,2,1176.2,2024-10-12 08:38:00,United States,Debit Card,2352.4
TXN_004476,CUST_1688,P_BOOK_018,Books,2,53.8,2024-10-12 09:21:00,United States,Credit Card,107.6
TXN_013095,CUST_1091,P_HOME_013,Home & Kitchen,3,90.85,2024-10-12 09:29:00,United States,Credit Card,272.55
TXN_034208,CUST_1709,P_BEAU_019,Beauty & Personal Care,2,75.96,2024-10-12 09:32:00,United States,PayPal,151.92
TXN_014192,CUST_1948,P_BEAU_005,Beauty & Personal Care,5,65.35,2024-10-12 09:43:00,India,Credit Card,326.75
TXN_045159,CUST_1634,P_HOME_008,Home & Kitchen,2,299.7,2024-10-12 10:06:00,United Kingdom,Debit Card,599.4
TXN_011768,CUST_2223,P_HOME_007,Home & Kitchen,2,165.79,2024-10-12 10:08:00,United Kingdom,Credit Card,331.58
TXN_004444,CUST_1290,P_APP_019,Apparel,4,106.14,2024-10-12 10:12:00,United Kingdom,Credit Card,424.56
TXN_007855,CUST_1956,P_BOOK_002,Books,3,31.54,2024-10-12 10:29:00,United States,PayPal,94.62
TXN_040519,CUST_2300,P_BEAU_011,Beauty & Personal Care,1,99.33,2024-10-12 10:31:00,Germany,Debit Card,99.33
TXN_038394,CUST_2431,P_APP_025,Apparel,3,78.98,2024-10-12 10:40:00,United Kingdom,PayPal,236.94
TXN_032405,CUST_2031,P_HOME_019,Home & Kitchen,2,160.98,2024-10-12 10:46:00,United States,Credit Card,321.96
TXN_016797,CUST_2128,P_APP_010,Apparel,5,50.94,2024-10-12 10:49:00,United Kingdom,Credit Card,254.7
TXN_009740,CUST_1246,P_BEAU_007,Beauty & Personal Care,3,81.01,2024-10-12 11:05:00,India,Credit Card,243.03
TXN_017220,CUST_1088,P_HOME_013,Home & Kitchen,2,310.99,2024-10-12 11:32:00,Germany,PayPal,621.98
TXN_035665,CUST_2332,P_APP_006,Apparel,5,88.72,2024-10-12 11:37:00,Germany,UPI,443.6
TXN_004055,CUST_2058,P_APP_014,Apparel,4,144.81,2024-10-12 12:08:00,United Kingdom,PayPal,579.24
TXN_026523,CUST_1247,P_APP_022,Apparel,5,94.49,2024-10-12 12:44:00,United Kingdom,Debit Card,472.45
TXN_011711,CUST_2215,P_APP_010,Apparel,4,56.34,2024-10-12 12:57:00,Germany,Credit Card,225.36
TXN_045517,CUST_1006,P_BOOK_013,Books,2,44.83,2024-10-12 13:07:00,United States,UPI,89.66
TXN_017913,CUST_2044,P_HOME_013,Home & Kitchen,1,80.98,2024-10-12 13:29:00,Germany,PayPal,80.98
TXN_035737,CUST_1606,P_BEAU_013,Beauty & Personal Care,2,24.73,2024-10-12 13:43:00,United Kingdom,Credit Card,49.46
TXN_040868,CUST_1321,P_HOME_020,Home & Kitchen,1,239.89,2024-10-12 13:46:00,United Kingdom,Credit Card,239.89
TXN_004817,CUST_1818,P_ELEC_018,Electronics,2,367.28,2024-10-12 13:51:00,United States,PayPal,734.56
TXN_042845,CUST_1482,P_ELEC_019,Electronics,1,161.03,2024-10-12 13:58:00,Germany,Credit Card,161.03
TXN_031023,CUST_1354,P_APP_018,Apparel,5,88.8,2024-10-12 15:01:00,United States,Credit Card,444.0
TXN_002588,CUST_2176,P_HOME_015,Home & Kitchen,1,86.56,2024-10-12 15:15:00,United Kingdom,Credit Card,86.56
TXN_002005,CUST_2149,P_APP_035,Apparel,4,83.39,2024-10-12 15:18:00,India,Credit Card,333.56
TXN_035543,CUST_1512,P_HOME_005,Home & Kitchen,4,281.44,2024-10-12 15:23:00,United Kingdom,Credit Card,1125.76
TXN_017070,CUST_1385,P_HOME_003,Home & Kitchen,3,324.82,2024-10-12 15:24:00,Germany,Debit Card,974.46
TXN_023823,CUST_1415,P_SPRT_011,Sports & Outdoors,3,280.69,2024-10-12 15:39:00,Germany,UPI,842.07
TXN_038342,CUST_2094,P_SPRT_007,Sports & Outdoors,3,188.66,2024-10-12 15:54:00,United Kingdom,Credit Card,565.98
TXN_046867,CUST_2071,P_ELEC_025,Electronics,2,767.88,2024-10-12 16:05:00,United States,Credit Card,1535.76
TXN_036656,CUST_2349,P_SPRT_017,Sports & Outdoors,3,279.79,2024-10-12 16:06:00,Australia,UPI,839.37
TXN_014625,CUST_1272,P_APP_020,Apparel,1,88.06,2024-10-12 16:14:00,Canada,Credit Card,88.06
TXN_034235,CUST_2322,P_HOME_021,Home & Kitchen,4,76.5,2024-10-12 16:21:00,United States,Credit Card,306.0
TXN_037663,CUST_1159,P_HOME_017,Home & Kitchen,2,191.14,2024-10-12 16:32:00,United States,Debit Card,382.28
TXN_005414,CUST_1609,P_HOME_009,Home & Kitchen,4,303.53,2024-10-12 16:42:00,United Kingdom,Credit Card,1214.12
TXN_004625,CUST_1227,P_APP_027,Apparel,4,121.72,2024-10-12 16:54:00,Australia,Net Banking,486.88
TXN_043295,CUST_1997,P_HOME_005,Home & Kitchen,1,47.52,2024-10-12 17:06:00,India,Credit Card,47.52
TXN_024252,CUST_1333,P_APP_005,Apparel,2,148.93,2024-10-12 17:08:00,United States,UPI,297.86
TXN_042056,CUST_2041,P_HOME_017,Home & Kitchen,3,185.24,2024-10-12 17:10:00,United Kingdom,Credit Card,555.72
TXN_011826,CUST_1133,P_BEAU_009,Beauty & Personal Care,6,34.15,2024-10-12 17:12:00,United States,PayPal,204.9
TXN_044344,CUST_1145,P_BEAU_013,Beauty & Personal Care,7,112.35,2024-10-12 17:49:00,United States,PayPal,786.45
TXN_024522,CUST_1696,P_HOME_015,Home & Kitchen,2,266.4,2024-10-12 17:52:00,Germany,Credit Card,532.8
TXN_027407,CUST_1600,P_SPRT_004,Sports & Outdoors,3,46.01,2024-10-12 18:00:00,United States,Debit Card,138.03
TXN_013371,CUST_1436,P_BEAU_003,Beauty & Personal Care,1,87.55,2024-10-12 18:11:00,Germany,Debit Card,87.55
TXN_007585,CUST_1115,P_APP_011,Apparel,2,104.63,2024-10-12 18:40:00,Germany,Credit Card,209.26
TXN_047114,CUST_1874,P_ELEC_028,Electronics,3,188.1,2024-10-12 19:20:00,United Kingdom,Debit Card,564.3
TXN_025223,CUST_2425,P_ELEC_014,Electronics,3,1051.0,2024-10-12 19:53:00,Australia,PayPal,3153.0
TXN_006661,CUST_1284,P_SPRT_015,Sports & Outdoors,1,39.74,2024-10-12 20:20:00,United States,UPI,39.74
TXN_035027,CUST_1598,P_HOME_023,Home & Kitchen,3,128.82,2024-10-12 20:33:00,United States,Credit Card,386.46
TXN_029569,CUST_2318,P_SPRT_009,Sports & Outdoors,3,199.4,2024-10-12 20:42:00,Germany,Debit Card,598.2
TXN_000451,CUST_1422,P_APP_005,Apparel,7,117.25,2024-10-12 20:45:00,Canada,Credit Card,820.75
TXN_036800,CUST_1383,P_BEAU_017,Beauty & Personal Care,3,45.76,2024-10-12 21:05:00,Germany,Credit Card,137.28
TXN_006849,CUST_1556,P_BEAU_016,Beauty & Personal Care,3,56.35,2024-10-12 21:09:00,United Kingdom,PayPal,169.05
TXN_024984,CUST_1868,P_HOME_007,Home & Kitchen,3,237.65,2024-10-12 21:10:00,United States,PayPal,712.95
TXN_045663,CUST_1183,P_HOME_023,Home & Kitchen,4,377.02,2024-10-12 21:10:00,India,Credit Card,1508.08
TXN_001914,CUST_1123,P_ELEC_013,Electronics,2,768.27,2024-10-12 21:39:00,United States,Credit Card,1536.54
TXN_031331,CUST_1209,P_BEAU_004,Beauty & Personal Care,4,31.52,2024-10-12 21:44:00,United States,Credit Card,126.08
TXN_009439,CUST_1898,P_BEAU_003,Beauty & Personal Care,3,37.13,2024-10-12 21:45:00,India,Debit Card,111.39
TXN_043065,CUST_2059,P_HOME_023,Home & Kitchen,1,365.34,2024-10-12 22:09:00,United Kingdom,Credit Card,365.34
TXN_019567,CUST_2415,P_APP_014,Apparel,5,145.91,2024-10-12 22:09:00,United Kingdom,Credit Card,729.55
TXN_041122,CUST_1828,P_ELEC_009,Electronics,4,1506.32,2024-10-12 22:22:00,United States,Debit Card,6025.28
TXN_029903,CUST_1945,P_APP_027,Apparel,4,33.68,2024-10-12 22:35:00,United States,UPI,134.72
TXN_042387,CUST_1235,P_SPRT_002,Sports & Outdoors,2,79.74,2024-10-12 22:44:00,United States,Credit Card,159.48
TXN_047943,CUST_2494,P_APP_026,Apparel,4,38.92,2024-10-12 22:59:00,United States,Credit Card,155.68
TXN_017648,CUST_1577,P_APP_040,Apparel,1,22.49,2024-10-13 08:14:00,United States,Debit Card,22.49
TXN_031499,CUST_1879,P_BOOK_013,Books,1,17.02,2024-10-13 08:31:00,United States,PayPal,17.02
TXN_000525,CUST_1292,P_SPRT_008,Sports & Outdoors,3,271.75,2024-10-13 09:02:00,United States,Credit Card,815.25
TXN_025620,CUST_2169,P_SPRT_007,Sports & Outdoors,1,69.55,2024-10-13 09:06:00,United States,UPI,69.55
TXN_047085,CUST_1030,P_APP_035,Apparel,4,82.8,2024-10-13 09:27:00,United States,Credit Card,331.2
TXN_008081,CUST_1668,P_HOME_019,Home & Kitchen,1,219.31,2024-10-13 10:11:00,United States,PayPal,219.31
TXN_001651,CUST_2497,P_BEAU_001,Beauty & Personal Care,5,58.36,2024-10-13 10:16:00,Germany,Credit Card,291.8
TXN_005305,CUST_1911,P_APP_004,Apparel,5,57.6,2024-10-13 10:29:00,United Kingdom,Credit Card,288.0
TXN_022049,CUST_1960,P_HOME_012,Home & Kitchen,4,24.81,2024-10-13 10:37:00,Germany,Debit Card,99.24
TXN_047806,CUST_1693,P_APP_002,Apparel,2,37.23,2024-10-13 10:38:00,United Kingdom,Credit Card,74.46
TXN_039307,CUST_1253,P_HOME_006,Home & Kitchen,1,95.78,2024-10-13 10:44:00,India,Net Banking,95.78
TXN_010331,CUST_1700,P_APP_020,Apparel,1,93.96,2024-10-13 11:51:00,United Kingdom,Credit Card,93.96
TXN_048841,CUST_2309,P_SPRT_006,Sports & Outdoors,3,66.15,2024-10-13 11:56:00,United States,PayPal,198.45
TXN_033507,CUST_1072,P_ELEC_018,Electronics,2,847.07,2024-10-13 12:08:00,United States,Credit Card,1694.14
TXN_035225,CUST_2364,P_ELEC_014,Electronics,2,228.07,2024-10-13 12:21:00,Germany,PayPal,456.14
TXN_029914,CUST_1838,P_APP_007,Apparel,5,18.12,2024-10-13 12:27:00,United States,Credit Card,90.6
TXN_008193,CUST_1053,P_SPRT_003,Sports & Outdoors,3,252.32,2024-10-13 12:37:00,India,UPI,756.96
TXN_040852,CUST_1835,P_BEAU_004,Beauty & Personal Care,6,93.3,2024-10-13 12:52:00,United Kingdom,Credit Card,559.8
TXN_040326,CUST_1473,P_ELEC_026,Electronics,1,878.69,2024-10-13 12:58:00,United States,PayPal,878.69
TXN_004900,CUST_1650,P_BEAU_003,Beauty & Personal Care,1,19.84,2024-10-13 12:59:00,United Kingdom,Credit Card,19.84
TXN_007038,CUST_2001,P_HOME_018,Home & Kitchen,4,42.77,2024-10-13 13:02:00,United States,Credit Card,171.08
TXN_016129,CUST_1446,P_HOME_001,Home & Kitchen,3,105.52,2024-10-13 13:13:00,India,Credit Card,316.56
TXN_010420,CUST_1050,P_SPRT_008,Sports & Outdoors,2,292.92,2024-10-13 13:14:00,United States,Credit Card,585.84
TXN_041382,CUST_2478,P_APP_018,Apparel,5,61.78,2024-10-13 13:16:00,Canada,Debit Card,308.9
TXN_007415,CUST_2420,P_APP_036,Apparel,3,117.69,2024-10-13 13:26:00,India,PayPal,353.07
TXN_016461,CUST_1837,P_APP_004,Apparel,2,20.35,2024-10-13 13:29:00,India,Credit Card,40.7
TXN_015436,CUST_1939,P_APP_005,Apparel,2,77.38,2024-10-13 13:40:00,United States,Credit Card,154.76
TXN_008049,CUST_2052,P_BEAU_017,Beauty & Personal Care,6,37.08,2024-10-13 13:50:00,United Kingdom,PayPal,222.48
TXN_009532,CUST_2172,P_APP_019,Apparel,2,65.11,2024-10-13 14:33:00,Australia,PayPal,130.22
TXN_047628,CUST_2334,P_APP_007,Apparel,5,36.62,2024-10-13 15:02:00,Australia,Credit Card,183.1
TXN_017260,CUST_1466,P_HOME_019,Home & Kitchen,1,384.45,2024-10-13 15:05:00,United States,PayPal,384.45
TXN_005364,CUST_2247,P_BOOK_013,Books,2,8.26,2024-10-13 15:19:00,United States,Debit Card,16.52
TXN_036451,CUST_1838,P_BEAU_019,Beauty & Personal Care,5,79.15,2024-10-13 15:50:00,United States,UPI,395.75
TXN_015426,CUST_1468,P_BEAU_004,Beauty & Personal Care,3,93.01,2024-10-13 15:55:00,India,Net Banking,279.03
TXN_009957,CUST_1317,P_BEAU_019,Beauty & Personal Care,3,81.78,2024-10-13 16:02:00,United Kingdom,Credit Card,245.34
TXN_023716,CUST_2347,P_HOME_020,Home & Kitchen,2,128.47,2024-10-13 16:09:00,United States,Debit Card,256.94
TXN_017298,CUST_2316,P_SPRT_007,Sports & Outdoors,3,50.76,2024-10-13 16:28:00,Germany,Credit Card,152.28
TXN_015647,CUST_1500,P_BEAU_010,Beauty & Personal Care,2,26.24,2024-10-13 16:30:00,Australia,PayPal,52.48
TXN_002926,CUST_1691,P_BOOK_011,Books,4,46.11,2024-10-13 16:40:00,United States,PayPal,184.44
TXN_043832,CUST_1359,P_HOME_011,Home & Kitchen,4,127.24,2024-10-13 17:04:00,India,Credit Card,508.96
TXN_046174,CUST_2491,P_BOOK_019,Books,1,35.47,2024-10-13 17:05:00,United States,PayPal,35.47
TXN_030978,CUST_2115,P_ELEC_015,Electronics,1,1422.22,2024-10-13 17:15:00,United Kingdom,Credit Card,1422.22
TXN_016549,CUST_2115,P_APP_034,Apparel,3,40.65,2024-10-13 17:20:00,United Kingdom,PayPal,121.95
TXN_031479,CUST_2494,P_ELEC_002,Electronics,1,1079.8,2024-10-13 17:51:00,United States,Credit Card,1079.8
TXN_046147,CUST_2078,P_APP_034,Apparel,1,25.04,2024-10-13 17:51:00,Germany,UPI,25.04
TXN_015831,CUST_2432,P_HOME_023,Home & Kitchen,1,384.37,2024-10-13 17:55:00,United Kingdom,Credit Card,384.37
TXN_021164,CUST_1959,P_ELEC_028,Electronics,1,811.68,2024-10-13 18:19:00,United States,PayPal,811.68
TXN_013542,CUST_1910,P_BEAU_010,Beauty & Personal Care,2,39.54,2024-10-13 18:41:00,United States,Credit Card,79.08
TXN_038117,CUST_2488,P_APP_017,Apparel,2,146.21,2024-10-13 19:04:00,Germany,PayPal,292.42
TXN_034335,CUST_1134,P_ELEC_028,Electronics,3,335.25,2024-10-13 19:14:00,United States,Debit Card,1005.75
TXN_031956,CUST_2395,P_BEAU_007,Beauty & Personal Care,6,26.17,2024-10-13 19:20:00,United States,PayPal,157.02
TXN_010387,CUST_2327,P_HOME_024,Home & Kitchen,3,29.07,2024-10-13 19:34:00,United States,Credit Card,87.21
TXN_041899,CUST_1333,P_ELEC_012,Electronics,3,343.8,2024-10-13 20:01:00,United States,Credit Card,1031.4
TXN_040246,CUST_2466,P_BOOK_011,Books,2,46.23,2024-10-13 20:12:00,United States,Credit Card,92.46
TXN_021169,CUST_1871,P_ELEC_011,Electronics,1,216.65,2024-10-13 20:15:00,United States,Credit Card,216.65
TXN_033145,CUST_1035,P_ELEC_004,Electronics,2,787.28,2024-10-13 20:29:00,Australia,UPI,1574.56
TXN_007952,CUST_2297,P_BOOK_020,Books,1,73.25,2024-10-13 20:31:00,United States,PayPal,73.25
TXN_042209,CUST_2159,P_APP_015,Apparel,3,41.14,2024-10-13 20:52:00,India,Debit Card,123.42
TXN_026329,CUST_1454,P_ELEC_012,Electronics,3,217.19,2024-10-13 21:05:00,India,Credit Card,651.57
TXN_047662,CUST_1145,P_APP_026,Apparel,2,73.73,2024-10-13 21:11:00,United States,Debit Card,147.46
TXN_029858,CUST_1299,P_HOME_021,Home & Kitchen,6,278.75,2024-10-13 21:13:00,Germany,Credit Card,1672.5
TXN_004905,CUST_2100,P_HOME_003,Home & Kitchen,2,118.86,2024-10-13 21:31:00,United States,PayPal,237.72
TXN_026618,CUST_1441,P_APP_036,Apparel,7,84.75,2024-10-13 21:41:00,United States,Credit Card,593.25
TXN_030618,CUST_1391,P_BEAU_007,Beauty & Personal Care,2,74.71,2024-10-13 21:48:00,Australia,Credit Card,149.42
TXN_019645,CUST_1924,P_HOME_004,Home & Kitchen,3,339.66,2024-10-13 21:54:00,Canada,PayPal,1018.98
TXN_017683,CUST_1258,P_APP_008,Apparel,1,66.47,2024-10-13 21:56:00,Germany,Credit Card,66.47
TXN_023109,CUST_1395,P_HOME_012,Home & Kitchen,4,384.44,2024-10-13 22:01:00,United States,UPI,1537.76
TXN_018947,CUST_1921,P_APP_008,Apparel,1,108.41,2024-10-13 22:01:00,India,Credit Card,108.41
TXN_031299,CUST_2251,P_APP_014,Apparel,4,149.17,2024-10-13 22:06:00,Canada,UPI,596.68
TXN_042389,CUST_2493,P_ELEC_003,Electronics,1,949.63,2024-10-13 22:06:00,United States,UPI,949.63
TXN_020068,CUST_1361,P_BEAU_008,Beauty & Personal Care,2,76.66,2024-10-13 22:14:00,United States,PayPal,153.32
TXN_001364,CUST_2485,P_ELEC_007,Electronics,2,935.15,2024-10-13 22:27:00,United States,Credit Card,1870.3
TXN_032019,CUST_2327,P_APP_010,Apparel,5,20.5,2024-10-13 22:28:00,United States,Credit Card,102.5
TXN_048497,CUST_1285,P_BOOK_022,Books,1,34.99,2024-10-13 22:29:00,United Kingdom,Credit Card,34.99
TXN_017023,CUST_1211,P_APP_026,Apparel,3,114.69,2024-10-13 22:34:00,United Kingdom,Credit Card,344.07
TXN_041154,CUST_1379,P_BOOK_007,Books,1,19.84,2024-10-13 22:57:00,Canada,Credit Card,19.84
TXN_011264,CUST_1267,P_APP_013,Apparel,3,26.03,2024-10-14 08:32:00,Germany,UPI,78.09
TXN_046030,CUST_1212,P_BEAU_015,Beauty & Personal Care,8,16.65,2024-10-14 08:49:00,Germany,Debit Card,133.2
